molecule_chembl_id,canonical_smiles,standard_type,standard_relation,standard_value_nM,assay_chembl_id,doc_chembl_id
CHEMBL309682,COc1cc2ncnc(Nc3cc(OC)c(OC)c(OC)c3)c2cc1OC,IC50,=,5400.0,CHEMBL4394508,CHEMBL4393671
CHEMBL81073,COc1cc2ncc(C#N)c(Nc3cc(OC)c(OC)c(OC)c3)c2cc1OC,IC50,=,7100.0,CHEMBL4394508,CHEMBL4393671
CHEMBL1092250,C#Cc1cccc(Nc2ccnc3cc(OC)c(OC)cc23)c1,IC50,=,42.0,CHEMBL4394508,CHEMBL4393671
CHEMBL304929,C#Cc1cccc(Nc2ncnc3cc(OC)c(OC)cc23)c1,IC50,=,19.0,CHEMBL4394508,CHEMBL4393671
CHEMBL4440586,C#Cc1cccc(Nc2c(C#N)cnc3cc(OC)c(OC)cc23)c1,IC50,=,61.0,CHEMBL4394508,CHEMBL4393671
CHEMBL4468521,COCCOc1cc2ncnc(Nc3cc(OC)c(OC)c(OC)c3)c2cc1OCCOC,IC50,=,2400.0,CHEMBL4394508,CHEMBL4393671
CHEMBL553,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,IC50,=,30.0,CHEMBL4394508,CHEMBL4393671
CHEMBL1089203,C#Cc1cccc(Nc2ccnc3cc(OCCOC)c(OCCOC)cc23)c1,IC50,=,340.0,CHEMBL4394508,CHEMBL4393671
CHEMBL98248,COc1cc2nccc(Nc3cccc(Br)c3)c2cc1OC,IC50,=,170.0,CHEMBL4394508,CHEMBL4393671
CHEMBL29197,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,IC50,<,15.0,CHEMBL4394508,CHEMBL4393671
CHEMBL111038,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1OC,IC50,=,90.0,CHEMBL4394508,CHEMBL4393671
CHEMBL4447797,COc1cc2nccc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1OC,IC50,=,1700.0,CHEMBL4394508,CHEMBL4393671
CHEMBL4467033,COc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1OC,IC50,<,15.0,CHEMBL4394508,CHEMBL4393671
CHEMBL554,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,IC50,=,21.0,CHEMBL4394508,CHEMBL4393671
CHEMBL4462395,COc1cc(N(C)c2ccnc3ccc(C(F)(F)F)cc23)cc(OC)c1OC,IC50,=,2200.0,CHEMBL4394508,CHEMBL4393671
CHEMBL4440012,COc1ccc(/C(CSc2nc3c([nH]2)c(=O)n(C)c(=O)n3C)=N\O)cc1,IC50,=,320.0,CHEMBL4396109,CHEMBL4393713
CHEMBL4525168,Cn1c(=O)c2[nH]c(SC/C(=N/O)c3ccc(Cl)cc3)nc2n(C)c1=O,IC50,=,400.0,CHEMBL4396109,CHEMBL4393713
CHEMBL4439837,Cn1c(=O)c2[nH]c(SC/C(=N/O)c3ccc(Br)cc3)nc2n(C)c1=O,IC50,=,450.0,CHEMBL4396109,CHEMBL4393713
CHEMBL4441404,COc1ccc(/C(CSc2nc3[nH]c(=O)n(C)c(=O)c3[nH]2)=N\O)cc1,IC50,=,710.0,CHEMBL4396109,CHEMBL4393713
CHEMBL4529183,Cn1c(=O)[nH]c2nc(SC/C(=N/O)c3ccc(Cl)cc3)[nH]c2c1=O,IC50,=,820.0,CHEMBL4396109,CHEMBL4393713
CHEMBL4586164,Cn1c(=O)[nH]c2nc(SC/C(=N/O)c3ccc(Br)cc3)[nH]c2c1=O,IC50,=,2880.0,CHEMBL4396109,CHEMBL4393713
CHEMBL553,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,IC50,=,80.0,CHEMBL4396109,CHEMBL4393713
CHEMBL1229592,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,IC50,=,1.7,CHEMBL4398513,CHEMBL4396895
CHEMBL4516635,COc1cc2c(Nc3ccc(NC(=O)C(c4ccccc4)N4Cc5ccccc5C4=O)cc3F)ncnc2cc1OCC1CCN(C)CC1,IC50,=,9.3,CHEMBL4398796,CHEMBL4396901
CHEMBL4538066,COc1cc2c(Nc3ccc(NC(=O)C(C4CCCCC4)N4Cc5ccccc5C4=O)cc3F)ncnc2cc1OCC1CCN(C)CC1,IC50,=,179.6,CHEMBL4398796,CHEMBL4396901
CHEMBL4471235,COc1cc2c(Nc3cc(NC(=O)C(c4ccccc4)N4Cc5ccccc5C4=O)ccc3F)ncnc2cc1OCC1CCN(C)CC1,IC50,=,37.1,CHEMBL4398796,CHEMBL4396901
CHEMBL4465497,COc1cc2c(Nc3ccc(NC(=O)[C@H](c4ccccc4)N4Cc5ccccc5C4=O)cc3F)ncnc2cc1OCC1CCN(C)CC1,IC50,=,7.9,CHEMBL4398796,CHEMBL4396901
CHEMBL4593609,COc1cc2c(Nc3ccc(NC(=O)[C@@H](c4ccccc4)N4Cc5ccccc5C4=O)cc3F)ncnc2cc1OCC1CCN(C)CC1,IC50,=,19.2,CHEMBL4398796,CHEMBL4396901
CHEMBL4443483,COc1cc2c(Nc3ccc(NC(=O)C(c4cc(F)ccc4F)N4Cc5ccccc5C4=O)cc3F)ncnc2cc1OCC1CCN(C)CC1,IC50,=,331.3,CHEMBL4398840,CHEMBL4396901
CHEMBL4443483,COc1cc2c(Nc3ccc(NC(=O)C(c4cc(F)ccc4F)N4Cc5ccccc5C4=O)cc3F)ncnc2cc1OCC1CCN(C)CC1,IC50,=,2.2,CHEMBL4398796,CHEMBL4396901
CHEMBL24828,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,IC50,=,369.2,CHEMBL4398796,CHEMBL4396901
CHEMBL1336,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,IC50,=,57.8,CHEMBL4398934,CHEMBL4396905
CHEMBL535,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,IC50,=,31.8,CHEMBL4398934,CHEMBL4396905
CHEMBL4456370,OC(c1cccs1)c1cc2ccccc2nc1Cl,IC50,=,6300.0,CHEMBL4399533,CHEMBL4396926
CHEMBL553,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,IC50,=,2720.0,CHEMBL4399533,CHEMBL4396926
CHEMBL4469453,Fc1ccc(COC(c2cccs2)c2cc3ccccc3nc2Cl)cc1,IC50,=,2750.0,CHEMBL4399534,CHEMBL4396926
CHEMBL4470431,Clc1ccc(COC(c2cccs2)c2cc3ccccc3nc2Cl)cc1,IC50,=,3660.0,CHEMBL4399534,CHEMBL4396926
CHEMBL553,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,IC50,=,1880.0,CHEMBL4399534,CHEMBL4396926
CHEMBL4462528,COc1cc(NC(=O)C2CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2NC(C)=O)n1,IC50,=,617.0,CHEMBL4400322,CHEMBL4396963
CHEMBL4214567,O=C(Nc1nccs1)C(c1cc(F)ccc1O)N1Cc2ccccc2C1=O,IC50,=,3.0,CHEMBL4402900,CHEMBL4402515
CHEMBL4516916,Fc1ccc(-c2csc(N3N=C(c4ccc(N5CCOCC5)cc4)CC3c3ccc(Cl)cc3)n2)cc1,IC50,=,23340.0,CHEMBL4408847,CHEMBL4406839
CHEMBL4516736,N#Cc1ccc(-c2csc(N3N=C(c4ccc(N5CCOCC5)cc4)CC3c3ccc(Cl)cc3)n2)cc1,IC50,=,4340.0,CHEMBL4408847,CHEMBL4406839
CHEMBL4557318,N#Cc1ccc(-c2csc(N3N=C(c4ccc(N5CCCCC5)cc4)CC3c3ccc(Cl)cc3)n2)cc1,IC50,=,4710.0,CHEMBL4408847,CHEMBL4406839
CHEMBL553,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,IC50,=,50.0,CHEMBL4408847,CHEMBL4406839
CHEMBL4557993,CC(C)=CC[C@@H](OC(=O)/C=C\C(=O)c1ccc(C)cc1)C1=CC(=O)c2c(O)ccc(O)c2C1=O,IC50,=,45.2,CHEMBL4410222,CHEMBL4406881
CHEMBL4575374,CC(C)=CC[C@@H](OC(=O)/C=C\C(=O)c1ccc(C)c(C)c1)C1=CC(=O)c2c(O)ccc(O)c2C1=O,IC50,=,118.6,CHEMBL4410222,CHEMBL4406881
CHEMBL4514393,CC(C)=CC[C@@H](OC(=O)/C=C\C(=O)c1ccc(C)cc1Cl)C1=CC(=O)c2c(O)ccc(O)c2C1=O,IC50,=,105.3,CHEMBL4410222,CHEMBL4406881
CHEMBL4529521,CCc1ccc(C(=O)/C=C\C(=O)O[C@H](CC=C(C)C)C2=CC(=O)c3c(O)ccc(O)c3C2=O)cc1,IC50,=,50.8,CHEMBL4410222,CHEMBL4406881
CHEMBL4448428,CC(C)=CC[C@@H](OC(=O)/C=C\C(=O)c1ccc(Cl)cc1)C1=CC(=O)c2c(O)ccc(O)c2C1=O,IC50,=,32.5,CHEMBL4410222,CHEMBL4406881
CHEMBL4463094,CC(C)=CC[C@@H](OC(=O)/C=C\C(=O)c1ccc(F)cc1)C1=CC(=O)c2c(O)ccc(O)c2C1=O,IC50,=,22.7,CHEMBL4410222,CHEMBL4406881
CHEMBL4571687,CC(C)=CC[C@@H](OC(=O)/C=C\C(=O)c1ccc(C)c(F)c1)C1=CC(=O)c2c(O)ccc(O)c2C1=O,IC50,=,107.2,CHEMBL4410222,CHEMBL4406881
CHEMBL4584651,CC(C)=CC[C@@H](OC(=O)/C=C\C(=O)c1cc(Cl)ccc1C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,IC50,=,146.2,CHEMBL4410222,CHEMBL4406881
CHEMBL4553504,CC(C)=CC[C@@H](OC(=O)/C=C\C(=O)c1ccc(C)cc1F)C1=CC(=O)c2c(O)ccc(O)c2C1=O,IC50,=,120.2,CHEMBL4410222,CHEMBL4406881
CHEMBL4452957,CC(C)=CC[C@@H](OC(=O)/C=C\C(=O)c1cc(F)ccc1C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,IC50,=,23.4,CHEMBL4410222,CHEMBL4406881
CHEMBL4519860,CC(C)=CC[C@@H](OC(=O)/C=C\C(=O)c1ccc(Br)cc1)C1=CC(=O)c2c(O)ccc(O)c2C1=O,IC50,=,119.7,CHEMBL4410222,CHEMBL4406881
CHEMBL9470,CC(C)=CC[C@@H](O)C1=CC(=O)c2c(O)ccc(O)c2C1=O,IC50,=,139.2,CHEMBL4410222,CHEMBL4406881
CHEMBL1173655,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,IC50,=,15.4,CHEMBL4410222,CHEMBL4406881
CHEMBL1336,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,IC50,=,43.5,CHEMBL4410429,CHEMBL4406886
CHEMBL4558528,CN1CCN(c2ccc(Oc3ccc4c(c3)C(=O)N(Cc3ccccc3)c3cc(F)ccc3N4)cc2)CC1,IC50,=,200.0,CHEMBL4410892,CHEMBL4406912
CHEMBL4530686,O=C1c2cc(Oc3ccc(N4CCNCC4)cc3)ccc2Nc2ccc(F)cc2N1Cc1ccccc1,IC50,=,350.0,CHEMBL4410892,CHEMBL4406912
CHEMBL4533337,O=C1c2cc(-c3ccc(N4CCNCC4)cc3)ccc2Nc2ccc(F)cc2N1Cc1ccccc1,IC50,=,930.0,CHEMBL4410892,CHEMBL4406912
CHEMBL4520903,O=C1c2ccccc2Nc2ccc(F)cc2N1Cc1ccccc1,IC50,=,1200.0,CHEMBL4410892,CHEMBL4406912
CHEMBL4452106,O=C(Nc1nccs1)[C@@H](c1cc(F)ccc1O)N1Cc2ccccc2C1=O,IC50,=,250.0,CHEMBL4410892,CHEMBL4406912
CHEMBL4558528,CN1CCN(c2ccc(Oc3ccc4c(c3)C(=O)N(Cc3ccccc3)c3cc(F)ccc3N4)cc2)CC1,IC50,=,360.0,CHEMBL4410891,CHEMBL4406912
CHEMBL4530686,O=C1c2cc(Oc3ccc(N4CCNCC4)cc3)ccc2Nc2ccc(F)cc2N1Cc1ccccc1,IC50,=,350.0,CHEMBL4410891,CHEMBL4406912
CHEMBL4533337,O=C1c2cc(-c3ccc(N4CCNCC4)cc3)ccc2Nc2ccc(F)cc2N1Cc1ccccc1,IC50,=,770.0,CHEMBL4410891,CHEMBL4406912
CHEMBL4520903,O=C1c2ccccc2Nc2ccc(F)cc2N1Cc1ccccc1,IC50,=,1500.0,CHEMBL4410891,CHEMBL4406912
CHEMBL4452106,O=C(Nc1nccs1)[C@@H](c1cc(F)ccc1O)N1Cc2ccccc2C1=O,IC50,=,470.0,CHEMBL4410891,CHEMBL4406912
CHEMBL4558528,CN1CCN(c2ccc(Oc3ccc4c(c3)C(=O)N(Cc3ccccc3)c3cc(F)ccc3N4)cc2)CC1,IC50,=,2700.0,CHEMBL4410890,CHEMBL4406912
CHEMBL4530686,O=C1c2cc(Oc3ccc(N4CCNCC4)cc3)ccc2Nc2ccc(F)cc2N1Cc1ccccc1,IC50,=,3800.0,CHEMBL4410890,CHEMBL4406912
CHEMBL4533337,O=C1c2cc(-c3ccc(N4CCNCC4)cc3)ccc2Nc2ccc(F)cc2N1Cc1ccccc1,IC50,=,3700.0,CHEMBL4410890,CHEMBL4406912
CHEMBL4452106,O=C(Nc1nccs1)[C@@H](c1cc(F)ccc1O)N1Cc2ccccc2C1=O,IC50,=,840.0,CHEMBL4410890,CHEMBL4406912
CHEMBL4558528,CN1CCN(c2ccc(Oc3ccc4c(c3)C(=O)N(Cc3ccccc3)c3cc(F)ccc3N4)cc2)CC1,IC50,=,3200.0,CHEMBL4410889,CHEMBL4406912
CHEMBL4530686,O=C1c2cc(Oc3ccc(N4CCNCC4)cc3)ccc2Nc2ccc(F)cc2N1Cc1ccccc1,IC50,=,4000.0,CHEMBL4410889,CHEMBL4406912
CHEMBL4533337,O=C1c2cc(-c3ccc(N4CCNCC4)cc3)ccc2Nc2ccc(F)cc2N1Cc1ccccc1,IC50,=,4100.0,CHEMBL4410889,CHEMBL4406912
CHEMBL4520903,O=C1c2ccccc2Nc2ccc(F)cc2N1Cc1ccccc1,IC50,=,9700.0,CHEMBL4410889,CHEMBL4406912
CHEMBL4558528,CN1CCN(c2ccc(Oc3ccc4c(c3)C(=O)N(Cc3ccccc3)c3cc(F)ccc3N4)cc2)CC1,IC50,=,13.0,CHEMBL4410888,CHEMBL4406912
CHEMBL4530686,O=C1c2cc(Oc3ccc(N4CCNCC4)cc3)ccc2Nc2ccc(F)cc2N1Cc1ccccc1,IC50,=,23.0,CHEMBL4410888,CHEMBL4406912
CHEMBL4533337,O=C1c2cc(-c3ccc(N4CCNCC4)cc3)ccc2Nc2ccc(F)cc2N1Cc1ccccc1,IC50,=,19.0,CHEMBL4410888,CHEMBL4406912
CHEMBL4520903,O=C1c2ccccc2Nc2ccc(F)cc2N1Cc1ccccc1,IC50,=,59.0,CHEMBL4410888,CHEMBL4406912
CHEMBL4452106,O=C(Nc1nccs1)[C@@H](c1cc(F)ccc1O)N1Cc2ccccc2C1=O,IC50,=,4.7,CHEMBL4410888,CHEMBL4406912
CHEMBL4558528,CN1CCN(c2ccc(Oc3ccc4c(c3)C(=O)N(Cc3ccccc3)c3cc(F)ccc3N4)cc2)CC1,IC50,=,11.0,CHEMBL4410887,CHEMBL4406912
CHEMBL4530686,O=C1c2cc(Oc3ccc(N4CCNCC4)cc3)ccc2Nc2ccc(F)cc2N1Cc1ccccc1,IC50,=,12.0,CHEMBL4410887,CHEMBL4406912
CHEMBL4533337,O=C1c2cc(-c3ccc(N4CCNCC4)cc3)ccc2Nc2ccc(F)cc2N1Cc1ccccc1,IC50,=,31.0,CHEMBL4410887,CHEMBL4406912
CHEMBL4520903,O=C1c2ccccc2Nc2ccc(F)cc2N1Cc1ccccc1,IC50,=,39.0,CHEMBL4410887,CHEMBL4406912
CHEMBL4452106,O=C(Nc1nccs1)[C@@H](c1cc(F)ccc1O)N1Cc2ccccc2C1=O,IC50,=,2.0,CHEMBL4410887,CHEMBL4406912
CHEMBL4558528,CN1CCN(c2ccc(Oc3ccc4c(c3)C(=O)N(Cc3ccccc3)c3cc(F)ccc3N4)cc2)CC1,IC50,=,154.0,CHEMBL4410886,CHEMBL4406912
CHEMBL4530686,O=C1c2cc(Oc3ccc(N4CCNCC4)cc3)ccc2Nc2ccc(F)cc2N1Cc1ccccc1,IC50,=,130.0,CHEMBL4410886,CHEMBL4406912
CHEMBL4533337,O=C1c2cc(-c3ccc(N4CCNCC4)cc3)ccc2Nc2ccc(F)cc2N1Cc1ccccc1,IC50,=,150.0,CHEMBL4410886,CHEMBL4406912
CHEMBL4520903,O=C1c2ccccc2Nc2ccc(F)cc2N1Cc1ccccc1,IC50,=,690.0,CHEMBL4410886,CHEMBL4406912
CHEMBL4452106,O=C(Nc1nccs1)[C@@H](c1cc(F)ccc1O)N1Cc2ccccc2C1=O,IC50,=,8.8,CHEMBL4410886,CHEMBL4406912
CHEMBL4472983,CC/C=C\C(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccc(F)cc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,388.0,CHEMBL4411959,CHEMBL4411272
CHEMBL4103912,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccc(F)cc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,0.07,CHEMBL4411959,CHEMBL4411272
CHEMBL4548960,CCC/C=C\C(=O)Nc1cc(Nc2nc(C)cc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,8.0,CHEMBL4411959,CHEMBL4411272
CHEMBL4434924,COc1cc(N(C)CCN(C)C)c(NC(=O)/C=C\C(C)C)cc1Nc1nc(C)cc(-c2cn(C)c3ccccc23)n1,IC50,=,38.0,CHEMBL4411959,CHEMBL4411272
CHEMBL4460320,CC/C=C\C(=O)Nc1cc(Nc2nc(C)cc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,18.0,CHEMBL4411959,CHEMBL4411272
CHEMBL4439632,C=C(Cl)C(=O)Nc1cc(Nc2nc(C)cc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,10.0,CHEMBL4411959,CHEMBL4411272
CHEMBL4557005,C=CC(=O)Nc1cc(Nc2nc(C)cc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,93.0,CHEMBL4411959,CHEMBL4411272
CHEMBL4553685,CCC/C=C\C(=O)Nc1cc(Nc2ncc(C#N)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,37.0,CHEMBL4411959,CHEMBL4411272
CHEMBL4452628,COc1cc(N(C)CCN(C)C)c(NC(=O)/C=C\C(C)C)cc1Nc1ncc(C#N)c(-c2cn(C)c3ccccc23)n1,IC50,=,219.0,CHEMBL4411959,CHEMBL4411272
CHEMBL4445797,CC/C=C\C(=O)Nc1cc(Nc2ncc(C#N)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,16.0,CHEMBL4411959,CHEMBL4411272
CHEMBL4463634,C=C(Cl)C(=O)Nc1cc(Nc2ncc(C#N)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,20.0,CHEMBL4411959,CHEMBL4411272
CHEMBL3353406,C=CC(=O)Nc1cc(Nc2ncc(C#N)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,25.0,CHEMBL4411959,CHEMBL4411272
CHEMBL3353410,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,8.0,CHEMBL4411959,CHEMBL4411272
CHEMBL4583858,CCC/C=C\C(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,203.0,CHEMBL4411959,CHEMBL4411272
CHEMBL4468034,CC/C=C\C(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,177.0,CHEMBL4411959,CHEMBL4411272
CHEMBL4438905,COc1cc(N(C)CCN(C)C)c(NC(=O)/C=C\C(C)C)cc1Nc1nccc(-c2cn(C)c3ccccc23)n1,IC50,=,397.0,CHEMBL4411959,CHEMBL4411272
CHEMBL4527702,COc1cc(N(C)CCN(C)C)c(NC(=O)C=C(C)C)cc1Nc1nccc(-c2cn(C)c3ccccc23)n1,IC50,=,209.0,CHEMBL4411959,CHEMBL4411272
CHEMBL4451986,C/C=C\C(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,52.0,CHEMBL4411959,CHEMBL4411272
CHEMBL4441933,C=C(Cl)C(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,33.0,CHEMBL4411959,CHEMBL4411272
CHEMBL4557772,C=C(F)C(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,6.0,CHEMBL4411959,CHEMBL4411272
CHEMBL4551557,C=CC(=O)Nc1cc(Nc2nc(C)cc(-c3cn(C)c4ccc(F)cc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,1094.0,CHEMBL4411958,CHEMBL4411272
CHEMBL4470120,CCC/C=C\C(=O)Nc1cc(Nc2ncc(C#N)c(-c3cn(C)c4ccc(F)cc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,1064.0,CHEMBL4411958,CHEMBL4411272
CHEMBL4535047,COc1cc(N(C)CCN(C)C)c(NC(=O)/C=C\C(C)C)cc1Nc1ncc(C#N)c(-c2cn(C)c3ccc(F)cc23)n1,IC50,=,415.0,CHEMBL4411958,CHEMBL4411272
CHEMBL4464589,CCC/C=C\C(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccc(F)cc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,12.0,CHEMBL4411958,CHEMBL4411272
CHEMBL4473887,COc1cc(N(C)CCN(C)C)c(NC(=O)/C=C\C(C)C)cc1Nc1nccc(-c2cn(C)c3ccc(F)cc23)n1,IC50,=,977.0,CHEMBL4411958,CHEMBL4411272
CHEMBL4472983,CC/C=C\C(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccc(F)cc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,684.0,CHEMBL4411958,CHEMBL4411272
CHEMBL4103912,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccc(F)cc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,8.7,CHEMBL4411958,CHEMBL4411272
CHEMBL4548960,CCC/C=C\C(=O)Nc1cc(Nc2nc(C)cc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,1531.0,CHEMBL4411958,CHEMBL4411272
CHEMBL4460320,CC/C=C\C(=O)Nc1cc(Nc2nc(C)cc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,1255.0,CHEMBL4411958,CHEMBL4411272
CHEMBL4439632,C=C(Cl)C(=O)Nc1cc(Nc2nc(C)cc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,83.0,CHEMBL4411958,CHEMBL4411272
CHEMBL4557005,C=CC(=O)Nc1cc(Nc2nc(C)cc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,1336.0,CHEMBL4411958,CHEMBL4411272
CHEMBL4553685,CCC/C=C\C(=O)Nc1cc(Nc2ncc(C#N)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,377.0,CHEMBL4411958,CHEMBL4411272
CHEMBL4452628,COc1cc(N(C)CCN(C)C)c(NC(=O)/C=C\C(C)C)cc1Nc1ncc(C#N)c(-c2cn(C)c3ccccc23)n1,IC50,=,985.0,CHEMBL4411958,CHEMBL4411272
CHEMBL4445797,CC/C=C\C(=O)Nc1cc(Nc2ncc(C#N)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,387.0,CHEMBL4411958,CHEMBL4411272
CHEMBL4463634,C=C(Cl)C(=O)Nc1cc(Nc2ncc(C#N)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,137.0,CHEMBL4411958,CHEMBL4411272
CHEMBL3353406,C=CC(=O)Nc1cc(Nc2ncc(C#N)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,311.0,CHEMBL4411958,CHEMBL4411272
CHEMBL3353410,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,16.0,CHEMBL4411958,CHEMBL4411272
CHEMBL4583858,CCC/C=C\C(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,1502.0,CHEMBL4411958,CHEMBL4411272
CHEMBL4468034,CC/C=C\C(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,1277.0,CHEMBL4411958,CHEMBL4411272
CHEMBL4527702,COc1cc(N(C)CCN(C)C)c(NC(=O)C=C(C)C)cc1Nc1nccc(-c2cn(C)c3ccccc23)n1,IC50,=,1282.0,CHEMBL4411958,CHEMBL4411272
CHEMBL4451986,C/C=C\C(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,395.0,CHEMBL4411958,CHEMBL4411272
CHEMBL4441933,C=C(Cl)C(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,257.0,CHEMBL4411958,CHEMBL4411272
CHEMBL4557772,C=C(F)C(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,65.0,CHEMBL4411958,CHEMBL4411272
CHEMBL4464589,CCC/C=C\C(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccc(F)cc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,7.5,CHEMBL4411959,CHEMBL4411272
CHEMBL4535047,COc1cc(N(C)CCN(C)C)c(NC(=O)/C=C\C(C)C)cc1Nc1ncc(C#N)c(-c2cn(C)c3ccc(F)cc23)n1,IC50,=,360.0,CHEMBL4411959,CHEMBL4411272
CHEMBL4470120,CCC/C=C\C(=O)Nc1cc(Nc2ncc(C#N)c(-c3cn(C)c4ccc(F)cc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,201.0,CHEMBL4411959,CHEMBL4411272
CHEMBL4551557,C=CC(=O)Nc1cc(Nc2nc(C)cc(-c3cn(C)c4ccc(F)cc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,591.0,CHEMBL4411959,CHEMBL4411272
CHEMBL4445761,CC/C=C\C(=O)Nc1cc(Nc2nc(C)cc(-c3cn(C)c4ccc(F)cc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,998.0,CHEMBL4411959,CHEMBL4411272
